category,CD
HRH,1.4444
HRH,5.6667
ARH,4.2222
ARH,7.0000
ARH,4.7778
HRH,1.1111
ARH,4.1250
HRH,1.0000
HRH,0.6667
HRH,0.4444
HRH,9.8889
HRH,2.2222
HRH,1.8750
HRH,12.3333
HRH,1.2500
HRH,4.7500
HRH,1.0000
ARH,8.7500
ARH,11.3333
HRH,4.7778
HRH,2.2222
HRH,5.6667
HRH,2.2222
HRH,8.6667
HRH,1.0000
ARH,8.4545
ARH,10.6667
HRH,2.1250
HRH,3.0000
HRH,1.5556
HRH,3.7778
HRH,2.3333
HRH,3.7778
HRH,2.0000
HRH,6.5556
HRH,3.3333
HRH,3.8750
HRH,3.8750
HRH,2.7500
HRH,2.7778
HRH,1.8889
HRH,5.8889
HRH,2.7778
HRH,6.5556
HRH,2.3750
HRH,1.6250
HRH,1.3750
ARH,8.3333
ARH,4.8889
HRH,5.4444
HRH,2.5000
HRH,2.6667
HRH,8.6250
HRH,4.1111
HRH,1.5556
HRH,4.2500
HRH,4.1111
ARH,4.3333
ARH,13.8750
ARH,7.5000
ARH,3.7500
HRH,2.8000
ARH,3.8750
HRH,11.5000
HRH,2.5000
HRH,0.2222
HRH,5.1250
HRH,0.2857
HRH,1.0000
ARH,4.0000
ARH,4.7778
HRH,1.1111
HRH,0.7778
HRH,2.6667
HRH,2.6667
HRH,2.2727
HRH,20.0000
HRH,1.5000
ARH,7.6667
HRH,0.6667
HRH,2.4444
HRH,1.8889
HRH,1.8889
HRH,5.4444
HRH,0.8889
HRH,1.8889
HRH,5.7500
HRH,5.6667
HRH,5.7778
HRH,2.7778
HRH,2.6667
HRH,7.0000
HRH,3.2222
HRH,3.0000
HRH,5.6364
HRH,1.3750
HRH,3.1111
HRH,3.5000
HRH,0.7500
HRH,2.8750
HRH,4.8889
ARH,5.0000
HRH,0.7778
HRH,2.2222
HRH,2.7778
HRH,2.1111
HRH,2.1250
HRH,4.3333
HRH,3.8889
HRH,3.5000
HRH,1.1111
ARH,12.0000
ARH,4.5556
HRH,3.3333
HRH,15.2500
HRH,3.0000
ARH,6.0000
ARH,5.6923
ARH,7.7778
HRH,0.7200
ARH,7.8000
ARH,7.4000
HRH,1.1250
ARH,5.1429
ARH,2.8889
ARH,2.8889
ARH,6.5556
ARH,5.0000
ARH,5.1111
ARH,6.4444
ARH,6.7143
HRH,2.0000
HRH,6.4444
HRH,1.3750
HRH,2.1111
HRH,8.6667
HRH,4.5556
HRH,4.8889
HRH,0.7000
ARH,6.6667
ARH,7.2222
ARH,3.5556
ARH,7.8333
ARH,5.8889
HRH,2.3750
ARH,4.1111
HRH,1.3750
HRH,2.5556
HRH,2.4444
HRH,2.8889
HRH,0.2222
HRH,5.6667
ARH,7.7778
HRH,1.1111
HRH,1.0000
HRH,4.7500
HRH,9.1111
HRH,3.1111
HRH,2.3529
HRH,0.8889
ARH,12.1111
ARH,10.5556
ARH,21.3500
ARH,12.7778
ARH,14.1111
ARH,24.8000
HRH,6.3333
HRH,1.8889
HRH,7.1250
HRH,3.7778
ARH,11.3333
ARH,6.6154
ARH,11.2222
HRH,3.7500
HRH,0.6667
HRH,3.3333
HRH,1.4444
ARH,6.5000
ARH,4.4444
ARH,4.8750
ARH,4.5000
ARH,10.8889
HRH,2.6250
HRH,8.4444
HRH,3.2222
HRH,0.6250
HRH,1.5556
ARH,6.3333
ARH,7.0000
HRH,10.8889
ARH,8.0000
ARH,10.0000
ARH,13.5455
HRH,4.5556
HRH,0.2222
HRH,5.6250
HRH,2.8889
HRH,6.1111
ARH,5.6667
HRH,2.7778
ARH,6.0000
ARH,25.3333
ARH,21.2500
ARH,27.3333
ARH,10.8889
ARH,8.4444
HRH,4.8750
HRH,1.2222
ARH,30.6667
ARH,11.8889
HRH,4.1111
HRH,1.8889
ARH,6.8889
ARH,4.0000
ARH,13.4286
ARH,13.0000
HRH,3.1111
HRH,4.1667
HRH,7.1000
HRH,2.3750
HRH,3.5000
HRH,3.1111
ARH,3.8889
ARH,3.8889
ARH,3.7778
HRH,8.8889
HRH,2.2500
HRH,0.5833
HRH,2.4000
HRH,2.3750
HRH,2.6250
HRH,1.2222
HRH,1.2222
ARH,6.2222
ARH,5.1111
ARH,7.0000
ARH,6.2222
ARH,9.3333
HRH,6.2222
ARH,4.4444
ARH,83.0000
ARH,9.0000
HRH,2.0000
HRH,1.6250
HRH,2.0000
HRH,1.7500
HRH,1.7500
ARH,5.4444
ARH,2.7000
ARH,2.7778
ARH,12.0000
ARH,2.2308
ARH,1.8125
ARH,3.8889
ARH,3.3333
ARH,3.3333
ARH,1.8125
ARH,1.8571
HRH,7.3333
HRH,15.6667
HRH,2.3333
HRH,2.3750
HRH,2.1818
HRH,0.1818
ARH,10.6364
ARH,3.4375
ARH,7.8889
ARH,4.5000
HRH,4.2222
HRH,3.3333
ARH,6.5556
ARH,4.8889
ARH,22.0000
ARH,10.8889
ARH,4.5556
ARH,5.3333
ARH,13.8889
ARH,4.6667
ARH,7.2222
ARH,7.7778
ARH,8.1667
ARH,8.1000
HRH,11.4444
ARH,3.4444
HRH,6.8889
HRH,4.1111
HRH,15.1111
HRH,4.1111
ARH,6.2222
ARH,5.1250
ARH,4.4444
ARH,14.9167
ARH,5.3333
ARH,5.5455
HRH,1.2000
HRH,0.1250
HRH,2.1250
ARH,11.3333
ARH,12.4000
ARH,12.4000
ARH,12.4000
HRH,1.4444
ARH,6.4444
ARH,5.6667
ARH,7.6923
ARH,14.0833
ARH,4.3333
HRH,6.3333
HRH,3.8889
HRH,2.6667
HRH,2.5556
HRH,0.3333
HRH,5.0000
HRH,5.8889
HRH,2.7500
HRH,2.5385
HRH,0.7143
HRH,0.8889
HRH,1.3333
HRH,0.8889
HRH,1.8889
ARH,6.0000
ARH,1.7000
ARH,10.0000
ARH,7.0000
HRH,4.7778
HRH,2.2500
HRH,1.8889
HRH,4.1111
ARH,17.5000
ARH,2.6875
HRH,2.7500
ARH,1.5200
ARH,2.5714
ARH,8.8000
HRH,3.5556
HRH,1.0000
HRH,1.6667
HRH,2.8889
HRH,4.6667
HRH,3.8636
ARH,12.3750
ARH,10.1250
ARH,8.1111
ARH,2.0000
ARH,2.0000
ARH,1.7826
ARH,12.7778
ARH,11.7000
HRH,3.7500
HRH,7.2500
HRH,15.8889
ARH,3.5000
ARH,3.5000
ARH,1.7500
HRH,4.5556
ARH,5.4444
ARH,10.8889
HRH,1.6667
HRH,5.2727
ARH,7.0000
ARH,4.5556
ARH,9.5556
HRH,2.6250
HRH,1.6250
ARH,5.3333
ARH,5.7500
ARH,4.1250
HRH,5.1111
ARH,4.1000
ARH,2.7143
ARH,6.5556
ARH,2.5000
ARH,6.0714
HRH,2.5556
HRH,4.2222
ARH,6.8889
HRH,1.4545
HRH,6.6250
ARH,25.6000
ARH,5.4444
ARH,7.2222
HRH,2.0000
ARH,31.2857
ARH,8.1000
ARH,8.6000
HRH,5.7143
HRH,1.2500
ARH,56.0000
ARH,8.8750
HRH,4.8889
ARH,2.0769
ARH,2.7333
HRH,2.0000
ARH,6.6667
ARH,6.8889
HRH,3.3333
HRH,4.0000
HRH,0.6667
HRH,4.2222
ARH,10.2727
HRH,1.8889
ARH,3.8750
HRH,3.8750
HRH,2.7500
ARH,6.5556
ARH,5.7778
ARH,11.0000
ARH,5.4444
HRH,9.1250
HRH,3.5556
HRH,8.0000
HRH,2.2500
HRH,2.6250
HRH,4.2222
HRH,6.5556
ARH,8.6667
ARH,8.4444
ARH,16.4000
HRH,1.6667
HRH,1.0000
HRH,3.2222
HRH,1.7273
ARH,7.0000
ARH,8.8750
ARH,6.3333
ARH,13.1250
ARH,7.8889
HRH,2.7857
HRH,1.7778
HRH,0.2222
HRH,0.3333
ARH,7.3333
ARH,5.8000
HRH,1.8889
ARH,4.1250
HRH,1.9091
ARH,12.1818
HRH,4.0000
HRH,3.3333
HRH,2.5556
ARH,9.1818
ARH,6.2727
HRH,1.4444
HRH,12.7778
HRH,3.1111
ARH,8.6429
ARH,6.7778
ARH,4.3750
ARH,4.2727
ARH,4.6667
ARH,7.8750
ARH,10.8889
ARH,6.8889
ARH,9.1111
ARH,5.5000
ARH,6.8889
ARH,7.6250
ARH,40.2500
ARH,9.9000
ARH,3.8571
ARH,6.5000
ARH,7.1111
ARH,14.3333
ARH,5.3333
ARH,4.0000
ARH,4.0000
ARH,5.9333
ARH,5.6000
ARH,5.2222
ARH,9.5000
ARH,10.8333
ARH,5.1111
ARH,5.5556
ARH,3.7778
ARH,4.7778
ARH,2.2143
ARH,4.2500
ARH,3.3750
ARH,5.6667
ARH,4.5556
ARH,3.6250
ARH,4.7778
ARH,5.2222
ARH,7.7500
ARH,9.5455
ARH,3.6667
ARH,6.4000
ARH,4.0000
ARH,4.8889
ARH,4.1250
ARH,2.7778
ARH,4.3333
ARH,4.4545
ARH,4.1818
ARH,4.3750
ARH,19.3333
HRH,13.0000
HRH,8.3333
ARH,2.2000
ARH,5.5556
ARH,5.3846
ARH,4.0000
ARH,5.2500
ARH,7.0000
ARH,4.1111
ARH,5.5000
ARH,5.1111
ARH,4.6667
ARH,5.0000
ARH,5.0000
ARH,13.6667
ARH,9.2500
ARH,4.6250
ARH,7.3333
ARH,6.5556
ARH,13.1111
ARH,7.0909
ARH,6.0000
ARH,5.6667
ARH,4.0000
ARH,3.1111
ARH,3.9091
ARH,5.7778
ARH,11.0769
ARH,3.8947
ARH,6.7500
ARH,2.7647
ARH,3.8182
ARH,5.2500
ARH,6.7500
ARH,6.6250
ARH,6.1667
ARH,5.7143
ARH,2.5500
ARH,8.1111
ARH,6.3333
ARH,4.4706
ARH,4.2941
ARH,7.1818
ARH,7.6667
ARH,7.5385
ARH,7.5385
ARH,7.4000
ARH,8.8667
ARH,6.0000
ARH,5.0588
ARH,9.3571
ARH,6.7333
ARH,11.4000
ARH,19.5000
ARH,16.5556
ARH,8.7500
ARH,8.3750
ARH,4.5000
ARH,7.1111
ARH,8.6000
ARH,4.0000
ARH,11.4444
ARH,5.5000
ARH,27.2500
ARH,2.3125
ARH,15.1818
ARH,6.8889
ARH,7.5000
ARH,6.7500
ARH,6.3333
ARH,4.1250
ARH,5.8889
ARH,5.8889
ARH,6.3750
ARH,5.6667
ARH,8.6667
ARH,11.5556
ARH,6.7500
ARH,10.5556
ARH,9.7000
ARH,7.2500
ARH,7.1250
ARH,7.8889
ARH,22.1667
ARH,3.8889
ARH,8.2857
ARH,13.2222
ARH,4.2857
ARH,9.0000
ARH,7.1429
ARH,5.8750
ARH,6.7778
ARH,9.2857
ARH,9.1429
ARH,17.3333
ARH,10.1429
ARH,9.4286
ARH,8.2000
ARH,7.4444
ARH,3.3750
ARH,9.4000
ARH,2.6667
ARH,2.8000
ARH,3.1111
ARH,9.6667
ARH,10.1667
ARH,4.2000
ARH,4.2000
ARH,5.4000
ARH,2.4000
ARH,4.4444
ARH,5.7500
ARH,6.8889
ARH,5.4444
ARH,4.3571
ARH,5.5556
ARH,3.8667
ARH,4.5000
ARH,6.5556
ARH,11.1667
ARH,9.4286
ARH,5.9333
ARH,6.3333
ARH,6.1111
ARH,3.2222
ARH,7.6000
ARH,7.6000
ARH,8.4444
ARH,9.1000
ARH,13.1000
ARH,8.3333
ARH,12.4444
ARH,4.1250
ARH,22.6000
ARH,9.1000
ARH,7.5556
ARH,9.6471
ARH,10.6250
ARH,5.7500
ARH,6.0000
ARH,13.5000
ARH,8.0000
ARH,17.8750
ARH,5.0000
ARH,9.3333
ARH,12.5556
ARH,7.2500
ARH,7.5000
ARH,9.0000
ARH,7.2500
ARH,2.1429
ARH,2.0000
ARH,2.0000
ARH,1.7000
ARH,3.8333
ARH,6.0000
ARH,11.5556
ARH,13.0000
ARH,19.3333
ARH,11.6667
ARH,5.0000
ARH,21.0000
ARH,20.0000
ARH,7.0000
ARH,7.0000
ARH,2.8889
ARH,8.3333
ARH,3.0000
ARH,8.1111
ARH,10.7500
ARH,9.2500
ARH,10.8571
ARH,9.8889
ARH,7.7500
ARH,10.7500
ARH,8.4444
ARH,10.0000
ARH,8.3077
ARH,4.7778
ARH,11.6667
ARH,17.3333
ARH,12.4444
ARH,6.7778
ARH,9.1250
ARH,8.5000
ARH,6.1250
ARH,10.0000
ARH,10.0000
ARH,4.7778
ARH,5.8889
ARH,8.0000
ARH,4.5556
ARH,28.5000
ARH,7.1667
ARH,3.8889
ARH,6.0000
ARH,2.5714
ARH,2.6923
ARH,6.7778
ARH,5.6667
ARH,6.7778
ARH,6.8750
ARH,4.7778
ARH,12.1667
ARH,8.3333
ARH,7.0000
ARH,10.6250
ARH,10.6250
ARH,16.5000
ARH,6.4286
ARH,7.4286
ARH,7.2500
ARH,7.8889
ARH,5.3333
ARH,12.2222
ARH,12.2222
ARH,12.4444
ARH,12.2222
ARH,6.7778
ARH,6.7778
ARH,6.5556
ARH,6.5556
ARH,9.3000
ARH,6.5000
ARH,12.1250
ARH,14.3750
ARH,1.4706
ARH,5.0000
ARH,3.5556
ARH,3.5000
ARH,3.6250
ARH,4.6000
ARH,10.8333
ARH,2.0714
ARH,3.4375
ARH,8.0769
ARH,6.0000
ARH,5.0714
ARH,4.7500
ARH,3.7000
ARH,9.6000
ARH,9.1111
ARH,13.5833
ARH,13.5833
ARH,22.2000
ARH,18.8000
ARH,5.4444
ARH,3.1818
ARH,2.5455
ARH,5.2222
ARH,2.2222
ARH,8.2222
ARH,10.0000
ARH,9.8750
ARH,9.1250
ARH,6.0000
ARH,9.0000
ARH,2.5714
ARH,5.7778
ARH,4.6667
ARH,8.7778
ARH,4.1111
ARH,3.7500
ARH,3.2222
ARH,4.1111
ARH,5.0000
ARH,5.0000
ARH,5.0000
ARH,5.0000
ARH,3.6667
ARH,8.1667
ARH,4.0000
ARH,5.6667
ARH,4.2500
ARH,4.3750
ARH,2.5000
ARH,4.5000
ARH,2.5000
ARH,4.5000
ARH,4.5000
ARH,2.5000
ARH,11.1250
ARH,5.0000
ARH,4.6667
ARH,4.4444
ARH,4.4444
ARH,3.7000
ARH,5.3333
ARH,12.0000
ARH,1.8889
ARH,14.0000
ARH,2.1250
ARH,8.2222
ARH,2.8889
ARH,3.2500
ARH,5.6250
ARH,5.4444
ARH,2.7647
ARH,4.2222
ARH,5.2500
ARH,3.8182
ARH,7.5000
ARH,8.6667
ARH,2.1333
ARH,5.2000
ARH,6.7778
ARH,6.3333
ARH,8.2857
ARH,5.1250
ARH,5.5000
ARH,8.8889
ARH,9.5294
ARH,6.1250
ARH,9.8261
ARH,9.8261
ARH,9.8261
ARH,11.6250
ARH,10.3750
ARH,4.6250
ARH,4.2727
ARH,10.6364
ARH,10.6364
ARH,7.6667
ARH,4.8182
ARH,5.6667
ARH,5.4444
ARH,6.8571
ARH,13.6250
ARH,3.4000
ARH,3.4000
ARH,8.6667
ARH,8.1111
ARH,2.3077
ARH,2.5000
ARH,3.8750
ARH,4.6250
ARH,7.0000
ARH,3.3333
ARH,7.6667
ARH,2.6667
ARH,8.6667
ARH,3.5556
ARH,2.7333
ARH,3.7273
ARH,16.6000
ARH,3.5000
ARH,2.1111
ARH,8.1111
ARH,8.7333
ARH,7.7778
ARH,8.7333
ARH,7.7778
ARH,8.7333
ARH,7.7778
ARH,4.0909
ARH,6.6667
ARH,6.6667
ARH,6.6667
ARH,7.5000
ARH,6.4286
ARH,7.8333
ARH,8.8571
ARH,4.6667
ARH,9.4444
ARH,2.8889
ARH,2.3125
ARH,1.4583
ARH,4.1111
ARH,3.6667
ARH,2.3529
ARH,6.1250
ARH,3.6667
ARH,3.5000
ARH,9.4286
ARH,8.8333
ARH,11.4286
ARH,5.1250
ARH,6.6000
ARH,11.4000
ARH,4.8750
ARH,10.9000
ARH,4.0000
ARH,3.1250
ARH,26.8333
ARH,3.2000
ARH,6.3750
ARH,4.2222
ARH,4.2222
ARH,5.1250
ARH,6.5000
ARH,2.3000
ARH,2.3000
ARH,14.0000
ARH,6.1250
ARH,6.3750
ARH,18.3750
ARH,3.8750
ARH,3.2500
ARH,4.9286
ARH,4.9286
ARH,5.1111
ARH,5.2500
ARH,10.8750
ARH,9.7778
ARH,4.2667
ARH,11.0000
ARH,7.0000
ARH,7.3333
ARH,5.8889
ARH,11.8333
ARH,9.8333
ARH,3.8889
ARH,6.6250
ARH,4.1111
ARH,6.1111
ARH,7.8000
ARH,8.7778
ARH,2.1538
ARH,2.1250
ARH,3.7778
ARH,2.8182
ARH,3.4444
ARH,5.8889
ARH,45.5000
ARH,7.9167
ARH,9.0000
ARH,6.7500
ARH,6.7500
ARH,6.8750
ARH,8.0000
ARH,10.1667
ARH,7.0000
ARH,23.5714
ARH,4.1875
ARH,9.1250
ARH,8.0000
ARH,10.2000
ARH,7.5000
ARH,4.3846
ARH,14.8750
ARH,7.2857
ARH,5.1250
ARH,10.3750
ARH,4.9231
ARH,8.3333
ARH,3.4375
ARH,16.0000
ARH,3.2000
ARH,9.5000
ARH,1.6250
ARH,3.2222
ARH,3.7500
ARH,7.0000
ARH,9.5556
ARH,7.8750
ARH,7.0000
ARH,3.1111
ARH,5.2500
ARH,6.3333
ARH,11.1250
ARH,5.6250
ARH,9.1250
ARH,7.7500
ARH,3.6000
ARH,3.2000
ARH,3.2727
ARH,9.3750
ARH,2.8235
ARH,8.1250
ARH,5.5000
ARH,3.7778
ARH,3.5000
ARH,4.0000
ARH,4.5000
ARH,3.4444
ARH,3.8750
ARH,9.3333
ARH,3.0000
ARH,1.3750
ARH,9.6667
ARH,13.6250
ARH,17.2500
ARH,7.4444
ARH,11.4286
ARH,8.0909
ARH,7.2000
ARH,3.6667
ARH,8.0000
ARH,9.0000
ARH,9.0000
ARH,7.0000
ARH,9.4444
ARH,11.6000
ARH,3.6250
ARH,5.2500
ARH,3.9000
ARH,9.1111
ARH,9.1111
ARH,10.7500
ARH,9.3333
ARH,10.2500
ARH,14.2500
ARH,7.0000
ARH,6.5000
ARH,8.5556
ARH,10.9000
ARH,3.0714
ARH,9.1111
ARH,3.8889
ARH,4.2222
ARH,13.1429
ARH,4.2222
HRH,3.6667
HRH,2.4118
HRH,15.0000
HRH,3.7500
HRH,1.7500
HRH,3.1111
HRH,8.0909
HRH,4.0000
ARH,4.8750
ARH,3.5000
ARH,6.5882
ARH,18.0000
ARH,6.2222
HRH,5.3333
HRH,4.6429
ARH,3.1250
ARH,7.4444
ARH,5.6667
ARH,5.7778
ARH,11.6250
HRH,4.0000
HRH,1.2308
HRH,2.1250
ARH,5.1111
HRH,47.3333
HRH,2.3333
ARH,16.5556
ARH,21.0000
HRH,3.1111
HRH,1.8750
HRH,1.3333
HRH,14.6667
HRH,3.0000
HRH,2.8750
HRH,5.7500
HRH,3.5000
ARH,24.6000
HRH,12.7500
ARH,3.0000
ARH,6.9474
ARH,5.3333
ARH,7.4000
ARH,14.3077
ARH,5.0833
ARH,6.3636
ARH,8.1250
ARH,6.0000
ARH,2.0000
ARH,4.7778
ARH,11.8667
ARH,9.5556
ARH,4.4444
ARH,10.3333
ARH,4.4444
ARH,3.2500
ARH,7.1111
ARH,22.7500
ARH,7.5556
ARH,3.7500
ARH,4.1538
ARH,8.1667
ARH,14.8667
ARH,4.1250
ARH,6.7778
ARH,16.2222
ARH,7.1111
ARH,3.1111
ARH,7.7143
ARH,13.8571
ARH,5.6667
HRH,14.0000
HRH,37.0000
HRH,7.2500
HRH,5.5000
HRH,8.6923
HRH,10.5000
HRH,18.5000
HRH,6.0000
HRH,5.4286
HRH,17.5000
HRH,6.6000
HRH,5.0909
ARH,6.7500
ARH,5.5455
ARH,6.0000
ARH,21.3750
ARH,15.1250
HRH,4.5000
HRH,17.0000
HRH,1.1429
HRH,4.5000
HRH,3.5556
HRH,12.0000
ARH,10.7500
ARH,6.4444
ARH,8.2353
ARH,10.4545
ARH,8.0000
ARH,6.8889
ARH,6.8889
ARH,17.0000
ARH,16.2500
ARH,5.7778
ARH,16.6667
ARH,8.7778
ARH,12.4000
ARH,6.2222
ARH,15.0000
HRH,5.2500
HRH,3.5556
ARH,15.8889
ARH,3.8889
ARH,5.5556
ARH,3.1250
ARH,18.5000
ARH,3.6875
ARH,2.8333
ARH,14.7778
ARH,13.1250
ARH,13.7500
ARH,8.0000
ARH,7.1429
ARH,8.1667
ARH,5.3333
HRH,20.0000
HRH,0.3182
ARH,7.7500
ARH,7.2222
HRH,2.2222
HRH,1.4444
HRH,1.3333
ARH,3.3333
ARH,11.2222
ARH,4.4444
HRH,1.4444
HRH,3.6667
ARH,9.4444
ARH,8.8889
ARH,19.0000
HRH,3.5833
HRH,5.8889
ARH,3.3333
ARH,8.6667
HRH,17.0000
ARH,7.6667
ARH,3.3333
HRH,1.6316
HRH,3.0909
ARH,7.7778
ARH,8.3750
HRH,3.3333
ARH,4.0000
ARH,8.5556
HRH,2.7333
HRH,3.5000
HRH,1.2222
HRH,1.3333
HRH,1.3333
HRH,2.4615
HRH,2.4444
ARH,13.6667
ARH,1.5357
ARH,0.2475
ARH,12.1111
ARH,9.2222
ARH,14.7778
ARH,3.3333
ARH,8.6667
ARH,12.3750
ARH,2.7778
HRH,2.7778
HRH,1.3333
ARH,3.2222
ARH,9.5556
ARH,8.0000
ARH,5.4286
ARH,4.7778
ARH,12.4286
ARH,10.7778
HRH,8.0000
ARH,13.6667
ARH,9.0000
ARH,6.6250
ARH,4.2222
HRH,2.0000
HRH,5.1429
HRH,4.1250
HRH,0.6667
HRH,1.6667
HRH,1.5556
HRH,4.2222
HRH,3.0000
HRH,5.6667
HRH,7.7778
HRH,10.4286
HRH,2.7143
HRH,1.4286
HRH,2.7500
HRH,2.3333
HRH,0.6667
HRH,4.7500
HRH,3.5556
HRH,14.1429
HRH,2.1111
HRH,10.8750
HRH,2.0000
HRH,4.2500
HRH,3.4444
HRH,3.4444
HRH,2.5556
HRH,5.5000
HRH,2.8000
HRH,3.8000
HRH,6.7500
ARH,11.4545
ARH,9.0000
ARH,12.4444
HRH,11.5556
ARH,4.1111
ARH,4.3333
ARH,6.8182
ARH,3.7500
ARH,13.4444
ARH,4.1111
HRH,5.4444
HRH,0.7143
HRH,1.0000
HRH,2.0000
HRH,3.7778
HRH,5.3333
ARH,1.5833
ARH,2.6250
ARH,7.1111
ARH,7.6667
ARH,5.2222
ARH,4.8889
ARH,4.0000
ARH,4.7778
HRH,3.2500
ARH,8.6667
ARH,3.1111
ARH,9.4444
ARH,6.6667
HRH,2.3333
HRH,0.4444
ARH,4.1111
HRH,0.6667
ARH,4.6667
ARH,4.7143
HRH,0.7692
HRH,1.4444
HRH,3.1111
ARH,7.1111
ARH,3.6250
HRH,5.7500
HRH,0.9259
HRH,4.6250
HRH,21.9091
HRH,4.1250
ARH,3.3333
ARH,3.3333
ARH,6.7778
HRH,2.3333
HRH,9.0000
HRH,1.8750
HRH,1.3333
HRH,2.8182
HRH,0.7692
HRH,2.8889
ARH,10.1818
ARH,7.1818
ARH,9.0000
ARH,10.3000
ARH,6.7500
ARH,6.6667
HRH,1.8667
HRH,5.2500
ARH,2.0476
HRH,13.1111
HRH,5.4444
HRH,9.3333
HRH,3.0000
HRH,1.1111
HRH,8.2500
HRH,7.8889
HRH,3.3333
HRH,0.8889
ARH,8.0000
ARH,8.5833
ARH,4.4000
ARH,4.4444
HRH,2.1111
ARH,8.4000
ARH,7.5556
ARH,8.3750
ARH,9.6667
ARH,8.7500
HRH,2.0000
ARH,8.5556
ARH,11.5556
ARH,8.4000
ARH,4.4444
ARH,5.8889
ARH,9.6000
ARH,3.0833
ARH,10.0000
ARH,5.2500
ARH,12.8000
ARH,6.3750
ARH,3.2500
ARH,7.0000
HRH,3.1818
HRH,1.7500
HRH,2.4444
ARH,3.7500
HRH,2.1111
ARH,1.6250
ARH,2.3333
ARH,0.7500
ARH,1.7857
ARH,2.0833
ARH,2.5556
HRH,2.7500
HRH,4.4444
ARH,5.5556
ARH,10.2500
HRH,35.4286
HRH,20.7778
HRH,8.1111
HRH,3.8889
HRH,1.4615
ARH,4.1111
HRH,2.6364
HRH,2.0000
HRH,4.6667
HRH,2.0000
HRH,3.8571
HRH,2.1429
ARH,9.5714
ARH,3.7778
ARH,5.3333
HRH,3.2222
HRH,3.6667
ARH,8.0000
HRH,7.3333
HRH,0.2222
ARH,4.3077
ARH,5.5556
ARH,4.3333
HRH,1.1111
ARH,3.3333
ARH,5.7778
ARH,6.7500
ARH,6.2500
ARH,4.3333
HRH,5.1111
ARH,4.8889
ARH,1.5000
ARH,8.8000
HRH,1.0000
HRH,4.3333
HRH,9.2222
HRH,2.1111
HRH,9.1667
HRH,4.8750
HRH,9.5556
HRH,7.6667
ARH,6.8750
ARH,3.5556
ARH,6.1111
ARH,7.5556
HRH,2.4444
HRH,1.6875
HRH,2.6667
HRH,10.5556
HRH,54.3750
ARH,2.8750
ARH,2.7778
ARH,4.8000
ARH,4.6667
HRH,9.6667
ARH,5.3077
ARH,5.1818
ARH,3.5000
ARH,6.7778
ARH,23.4000
ARH,9.0588
HRH,6.5714
HRH,12.3333
HRH,9.6667
HRH,2.7778
HRH,2.2857
HRH,13.8333
HRH,3.1111
HRH,5.2222
HRH,5.2222
HRH,6.0000
HRH,5.4444
HRH,17.2500
HRH,22.2500
HRH,10.2500
HRH,37.0000
ARH,12.7778
HRH,2.1111
ARH,10.3125
ARH,4.7778
ARH,5.7778
ARH,19.0000
ARH,6.0000
HRH,4.8889
HRH,4.1429
HRH,2.4444
HRH,4.4444
HRH,2.0000
HRH,3.0000
ARH,10.2222
HRH,0.3333
HRH,1.7500
ARH,5.2222
ARH,4.6667
HRH,6.2222
HRH,20.2222
HRH,9.8182
HRH,8.8889
HRH,2.8889
HRH,6.7000
HRH,2.4444
HRH,49.1111
HRH,7.0000
HRH,2.7778
ARH,6.0833
ARH,10.8889
ARH,6.5000
ARH,4.3333
HRH,7.4615
HRH,5.1111
HRH,2.8750
ARH,11.6250
ARH,9.7368
HRH,3.0000
HRH,3.4444
ARH,7.3000
ARH,7.3000
ARH,7.4444
HRH,2.1111
HRH,3.0000
HRH,4.7778
HRH,9.0000
HRH,2.8889
HRH,1.7500
HRH,8.7500
ARH,8.0000
ARH,3.6667
HRH,4.1667
ARH,4.0714
ARH,3.1250
ARH,4.5556
HRH,1.2222
HRH,1.7500
ARH,5.3333
HRH,1.3333
HRH,4.5000
ARH,8.7778
ARH,6.5000
ARH,6.7778
ARH,2.3182
ARH,12.1111
ARH,13.1111
ARH,14.2222
ARH,10.6667
ARH,16.0000
HRH,8.0000
ARH,6.4444
ARH,6.9375
ARH,10.8889
ARH,14.8889
ARH,9.0588
ARH,5.7500
ARH,8.8889
ARH,6.2222
ARH,24.7778
ARH,9.2500
ARH,16.2222
ARH,12.5556
ARH,3.1111
ARH,3.3333
ARH,6.4444
ARH,11.6667
ARH,4.8750
ARH,3.7500
ARH,4.6667
ARH,4.4444
ARH,20.0000
ARH,3.3333
ARH,6.0000
ARH,8.2500
ARH,4.7778
ARH,4.7778
HRH,2.4444
ARH,9.2500
ARH,6.8750
ARH,6.8889
HRH,1.3333
HRH,3.6667
HRH,4.4444
HRH,2.1250
HRH,2.4444
ARH,6.8889
ARH,13.4444
ARH,9.1111
ARH,9.9333
HRH,2.4444
ARH,4.1111
ARH,9.7778
ARH,10.0000
HRH,10.3333
HRH,2.0000
ARH,2.8462
ARH,9.6667
ARH,7.7778
ARH,5.7778
HRH,0.3846
HRH,0.7143
HRH,2.1111
HRH,0.8889
ARH,7.0769
ARH,9.1111
ARH,6.3636
ARH,5.6667
ARH,3.8000
ARH,3.0833
ARH,5.8889
ARH,5.6250
ARH,5.4444
ARH,4.7500
ARH,4.7500
ARH,4.5000
ARH,4.5000
ARH,2.5556
ARH,1.6000
ARH,3.5000
HRH,1.1538
HRH,3.5385
HRH,3.2000
HRH,1.1176
HRH,1.5455
